image,iter_1,iter_2,iter_3,iter_4,iter_5,iter_6,iter_7,iter_8,iter_9,iter_10,iter_11,iter_12,iter_13,iter_14,iter_15,iter_16
19021_padded,0.40323980649312335,0.8383297125498453,1.1874841849009197,1.5418293476104736,1.9071304003397624,2.2678798039754233,2.618547201156616,2.9474663734436035,3.3076330025990806,3.640021324157715,3.995987335840861,4.32164200146993,4.684967041015625,5.0270101229349775,5.373998641967773,5.738783200581868
196073_padded,0.36193203926086426,0.7255798975626627,1.0924282868703206,1.4524179299672444,1.8194682598114014,2.173596143722534,2.496121565500895,2.8580315907796225,3.200584808985392,3.543402115503947,3.8913396994272866,4.223138809204102,4.573286612828572,4.926770210266113,5.295461972554524,5.6669712861378985
197017_padded,0.3178714911142985,0.6708064874013265,1.0086304346720378,1.3280574480692546,1.698018471399943,2.0500059922536216,2.396792014439901,2.7374089558919272,3.109060208002726,3.456391970316569,3.78827166557312,4.150290648142497,4.512502193450928,4.852274338404338,5.216244697570801,5.559707164764404
208001_padded,0.3308217525482178,0.6797964572906494,1.0235751469930012,1.3773783842722576,1.7115864753723145,2.0591880480448403,2.3829122384389243,2.73571769396464,3.0927043755849204,3.435044209162394,3.7571775118509927,4.085029284159343,4.443378210067749,4.794780095418294,5.131642023722331,5.474130630493164
210088_padded,0.3678722381591797,0.7414893309275309,1.1279037793477376,1.500596523284912,1.8533660570780437,2.2147717475891113,2.5723889668782554,2.924907684326172,3.271769126256307,3.607671101888021,3.947529951731364,4.278043985366821,4.615424394607544,4.954593181610107,5.283849318822225,5.608678658803304
21077_padded,0.4448849360148112,0.9024081230163574,1.270103136698405,1.6534115473429363,2.0752621491750083,2.5340027809143066,2.9295841058095298,3.3322865962982178,3.7731049060821533,4.327762206395467,4.822603225708008,5.189669291178386,5.934323946634929,6.642837285995483,7.12504784266154,7.588833332061768
216081_padded,0.7437060674031576,1.4748082955678303,1.9522811571757,2.4257706006368003,2.8598670959472656,3.2606606483459473,3.6757057507832847,4.235491037368774,4.849139451980591,5.333545049031575,5.746394872665405,6.320937633514404,6.829567273457845,7.25616455078125,7.667276938756307,8.080108642578125
219090_padded,0.3838644027709961,0.7374692757924398,1.0899471441904705,1.4322256247202556,1.8059626420338948,2.1443994839986167,2.4842804272969565,2.8330597082773843,3.1683433850606284,3.511629104614258,3.845724582672119,4.179287592569987,4.579432964324951,4.949819803237915,5.347791433334351,5.738996744155884
220075_padded,0.39874617258707684,0.7628327210744222,1.1208148797353108,1.5206977526346843,1.9052798748016357,2.240614334742228,2.596141497294108,2.936819076538086,3.2732698917388916,3.63117782274882,3.9728718598683677,4.350018421808879,4.683636506398519,5.006717920303345,5.34301479657491,5.669780015945435
223061_padded,0.3786732355753581,0.7609297434488932,1.1302724679311116,1.5127394199371338,1.8543837070465088,2.283545176188151,2.6732683181762695,3.020312547683716,3.3883728981018066,3.7485504945119223,4.178727547327678,4.564809958140056,4.924868822097778,5.3325066566467285,5.7874337037404375,6.184263865152995
