image,iter_1_total,iter_2_total,iter_3_total,iter_4_total,iter_5_total,iter_6_total,iter_7_total,iter_8_total,iter_9_total,iter_10_total,iter_11_total,iter_12_total,iter_13_total,iter_14_total,iter_15_total,iter_16_total
196073_padded,3.295813719431559,3.6594615777333575,4.026309967041016,4.3862996101379395,4.753349939982096,5.107477823893229,5.43000324567159,5.791913270950317,6.134466489156087,6.477283795674642,6.8252213795979815,7.157020489374796,7.507168292999268,7.860651890436808,8.22934365272522,8.600852966308594
43074_padded,2.669254461924235,3.0576065381368,3.4260077476501465,3.764251629511515,4.154223680496216,4.525558312733968,4.891971588134766,5.293829679489136,5.680485725402832,6.038908878962198,6.371855735778809,6.707251310348511,7.048113028208414,7.431151072184244,7.7895043690999355,8.15516463915507
105025_padded,2.2112069129943848,2.580106178919474,3.0025962193806963,3.432284911473592,3.790692090988159,4.116763273874918,4.466722091039022,4.796948115030924,5.117495457331339,5.461453437805176,5.903083244959514,6.238933404286702,6.60330073038737,6.936625321706136,7.263383388519287,7.6108481884002686
147091_padded,2.4962336222330728,2.8725520769755044,3.4227785269419355,3.8058803876241045,4.163320382436117,4.516912380854288,4.885345300038656,5.2302467823028564,5.552803834279379,5.986878871917725,6.334194739659627,6.657363971074422,7.051664352416992,7.428295930226644,7.748567501703898,8.074426333109539
291000_padded,2.6216456095377603,3.0353496074676514,3.445807854334513,3.8037625153859453,4.16362190246582,4.548170566558838,4.960686604181925,5.315938154856363,5.656027714411417,6.0727416674296055,6.5540242989858,6.929357926050821,7.280352512995401,7.645640929539999,8.028020858764648,8.430861075719198
197017_padded,2.1811418533325195,2.5340768496195474,2.871900796890259,3.1913278102874756,3.561288833618164,3.9132763544718427,4.260062376658122,4.600679318110148,4.972330570220947,5.31966233253479,5.651542027791341,6.013561010360718,6.3757725556691485,6.715544700622559,7.0795150597890215,7.422977526982625
87046_padded,2.5061538219451904,2.9056212107340493,3.293811082839966,3.785952091217041,4.171046733856201,4.537390152613321,4.893920977910359,5.314462820688883,5.678094704945882,6.011809508005777,6.392567237218222,6.745733578999838,7.088441212972006,7.423524061838785,7.9007984797159825,8.23441251118978
296059_padded,2.5118823051452637,2.885831832885742,3.360089858373006,3.8148342768351235,4.167527675628662,4.552972634633382,4.964751323064168,5.3095165093739825,5.6791947682698565,6.051327069600423,6.477623780568441,6.842512528101603,7.211589336395264,7.556618293126425,7.9070803324381504,8.332831064860025
170057_padded,2.598217566808065,2.962424357732137,3.4182276725769043,3.9139069716135664,4.242090463638306,4.578957398732504,4.930853048960368,5.293865919113159,5.663589636484782,6.127262353897095,6.457017262776693,6.810320854187012,7.167813857396444,7.531651576360067,7.913881301879883,8.280378023783365
302008_padded,2.3168176809946694,2.6797815958658853,3.106504996617635,3.5277864138285318,3.9504114786783853,4.366807460784912,4.7419196764628095,5.070759057998657,5.41096830368042,5.778223514556885,6.114988406499227,6.481701056162516,6.890480359395345,7.346151828765869,7.871751546859741,8.345083554585775
216081_padded,4.691712379455566,5.422814607620239,5.900287469228108,6.373776912689209,6.807873407999674,7.2086669603983555,7.623712062835693,8.183497349421183,8.797145764032999,9.281551361083984,9.694401184717814,10.268943945566813,10.777573585510254,11.204170862833658,11.615283250808716,12.028114954630533
189080_padded,2.387025753657023,2.7588253021240234,3.174850861231486,3.5443824927012124,3.9110734462738037,4.261341094970703,4.672039031982422,5.04639188448588,5.380621512730916,5.716473499933878,6.06570808092753,6.494422912597656,6.858732382456461,7.203666051228842,7.564322471618652,7.899851401646933
